frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
121,2.0,0.98,0.04,0.0,0.14,0.0,0.51,0.0,0.08,0.4,0.64,0.0,0.72,1.11,0.0,0.0,0.81,0.0,0.0
122,2.017,0.98,0.0,0.0,0.09,0.0,0.57,0.0,0.09,0.44,0.76,0.0,0.79,1.15,0.0,0.0,0.88,0.0,0.0
123,2.033,0.98,0.0,0.0,0.0,0.0,0.49,0.0,0.01,0.49,0.73,0.0,0.82,1.21,0.0,0.0,1.02,0.0,0.0
124,2.05,0.98,0.0,0.0,0.0,0.0,0.37,0.0,0.02,0.44,0.65,0.0,0.77,1.19,0.0,0.0,1.12,0.0,0.0
125,2.067,0.98,0.0,0.0,0.0,0.0,0.32,0.0,0.01,0.37,0.55,0.0,0.75,1.1,0.0,0.0,1.02,0.0,0.0
126,2.083,0.98,0.0,0.0,0.0,0.0,0.36,0.0,0.01,0.36,0.57,0.0,0.78,1.08,0.0,0.0,0.92,0.0,0.0
127,2.1,0.98,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.43,0.6,0.0,0.81,1.06,0.0,0.0,0.88,0.0,0.0
128,2.117,0.98,0.0,0.0,0.0,0.0,0.41,0.0,0.04,0.46,0.68,0.0,0.87,1.15,0.0,0.0,1.05,0.0,0.0
129,2.133,0.98,0.0,0.0,0.05,0.0,0.38,0.0,0.04,0.44,0.58,0.0,0.74,1.16,0.0,0.0,1.01,0.0,0.0
130,2.15,0.98,0.02,0.0,0.05,0.0,0.37,0.0,0.04,0.37,0.57,0.0,0.75,1.15,0.0,0.0,0.93,0.0,0.0
131,2.167,0.98,0.02,0.0,0.05,0.0,0.35,0.0,0.02,0.35,0.54,0.0,0.74,1.17,0.0,0.0,0.95,0.0,0.0
132,2.183,0.98,0.02,0.0,0.0,0.0,0.39,0.0,0.05,0.43,0.65,0.0,0.79,1.23,0.0,0.0,1.1,0.0,0.0
133,2.2,0.98,0.0,0.0,0.04,0.0,0.39,0.0,0.05,0.52,0.57,0.0,0.76,1.25,0.0,0.0,1.05,0.0,0.0
134,2.217,0.98,0.0,0.0,0.05,0.0,0.36,0.04,0.09,0.55,0.57,0.0,0.66,1.13,0.0,0.0,1.0,0.0,0.0
135,2.233,0.98,0.0,0.0,0.05,0.0,0.36,0.04,0.07,0.59,0.56,0.0,0.7,1.03,0.0,0.0,0.9,0.0,0.0
136,2.25,0.98,0.0,0.0,0.01,0.0,0.35,0.04,0.11,0.6,0.64,0.0,0.77,1.0,0.0,0.0,1.04,0.0,0.0
137,2.267,0.98,0.0,0.0,0.0,0.0,0.44,0.0,0.04,0.64,0.67,0.0,0.84,1.16,0.0,0.0,1.02,0.0,0.0
138,2.283,0.98,0.0,0.0,0.0,0.0,0.44,0.0,0.07,0.59,0.65,0.0,0.84,1.26,0.0,0.0,1.03,0.0,0.0
139,2.3,0.98,0.0,0.0,0.0,0.0,0.42,0.0,0.03,0.43,0.59,0.0,0.76,1.26,0.0,0.0,0.95,0.0,0.0
140,2.317,0.98,0.0,0.0,0.05,0.0,0.39,0.0,0.04,0.4,0.53,0.0,0.69,1.16,0.0,0.0,0.9,0.0,0.0
141,2.333,0.98,0.0,0.0,0.05,0.0,0.38,0.0,0.02,0.43,0.56,0.0,0.69,1.15,0.0,0.0,0.95,0.0,0.0
142,2.35,0.98,0.0,0.0,0.05,0.0,0.41,0.0,0.05,0.56,0.6,0.0,0.68,1.24,0.0,0.0,0.95,0.0,0.0
143,2.367,0.98,0.0,0.0,0.0,0.0,0.39,0.0,0.07,0.55,0.67,0.0,0.64,1.27,0.0,0.0,1.04,0.0,0.0
144,2.383,0.98,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.55,0.65,0.0,0.74,1.34,0.0,0.0,0.99,0.0,0.0
145,2.4,0.98,0.0,0.0,0.0,0.0,0.38,0.0,0.1,0.47,0.58,0.0,0.82,1.23,0.0,0.0,0.94,0.0,0.0
146,2.417,0.98,0.0,0.0,0.03,0.0,0.42,0.0,0.15,0.46,0.56,0.0,0.87,1.11,0.0,0.0,0.84,0.0,0.0
147,2.433,0.98,0.0,0.0,0.05,0.0,0.44,0.0,0.11,0.46,0.57,0.0,0.74,1.09,0.0,0.0,0.82,0.0,0.0
148,2.45,0.98,0.0,0.0,0.05,0.0,0.44,0.0,0.12,0.51,0.62,0.0,0.75,1.16,0.0,0.0,0.91,0.0,0.0
149,2.467,0.98,0.0,0.0,0.06,0.0,0.46,0.0,0.04,0.52,0.6,0.0,0.74,1.31,0.0,0.0,1.0,0.0,0.0
