frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
75,1.233,0.98,1.7,0.44,0.17,0.0,0.07,0.0,0.0,0.0,0.46,0.42,0.41,0.27,0.14,0.0,0.36,0.7,0.3
76,1.25,0.98,1.65,0.32,0.14,0.0,0.08,0.0,0.0,0.0,0.46,0.46,0.39,0.23,0.13,0.0,0.26,0.64,0.28
77,1.267,0.98,1.67,0.4,0.2,0.0,0.06,0.0,0.0,0.0,0.42,0.37,0.48,0.17,0.08,0.0,0.3,0.66,0.3
78,1.283,0.98,1.68,0.52,0.19,0.0,0.08,0.0,0.0,0.0,0.45,0.36,0.52,0.14,0.1,0.0,0.37,0.77,0.44
79,1.3,0.98,1.68,0.51,0.21,0.0,0.12,0.0,0.0,0.0,0.48,0.34,0.51,0.18,0.13,0.0,0.42,0.89,0.49
80,1.317,0.98,1.63,0.41,0.13,0.0,0.12,0.0,0.0,0.0,0.55,0.41,0.39,0.22,0.21,0.0,0.47,0.91,0.51
81,1.333,0.98,1.56,0.28,0.07,0.0,0.12,0.0,0.0,0.0,0.53,0.43,0.33,0.27,0.19,0.0,0.47,0.85,0.39
82,1.35,0.98,1.48,0.21,0.03,0.0,0.1,0.0,0.0,0.0,0.54,0.48,0.23,0.31,0.08,0.0,0.48,0.82,0.23
83,1.367,0.98,1.39,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.51,0.49,0.12,0.37,0.0,0.0,0.45,0.83,0.12
84,1.383,0.98,1.33,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.5,0.42,0.2,0.37,0.0,0.0,0.44,0.82,0.05
85,1.4,0.98,1.3,0.11,0.0,0.0,0.02,0.0,0.0,0.0,0.47,0.37,0.31,0.36,0.0,0.0,0.38,0.76,0.0
86,1.417,0.98,1.32,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.35,0.47,0.38,0.0,0.0,0.27,0.7,0.0
87,1.433,0.98,1.37,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.38,0.44,0.46,0.0,0.0,0.19,0.66,0.0
88,1.45,0.98,1.41,0.44,0.03,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.42,0.44,0.04,0.0,0.22,0.58,0.0
89,1.467,0.98,1.46,0.57,0.03,0.0,0.0,0.0,0.0,0.0,0.43,0.47,0.39,0.4,0.04,0.0,0.27,0.53,0.05
90,1.483,0.98,1.48,0.65,0.08,0.0,0.0,0.0,0.0,0.0,0.42,0.57,0.35,0.29,0.04,0.0,0.39,0.42,0.05
91,1.5,0.98,1.49,0.73,0.07,0.0,0.0,0.0,0.0,0.0,0.42,0.55,0.4,0.27,0.0,0.0,0.38,0.38,0.05
92,1.517,0.98,1.5,0.7,0.08,0.0,0.0,0.0,0.0,0.0,0.39,0.54,0.38,0.3,0.04,0.0,0.4,0.4,0.0
93,1.533,0.98,1.54,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.39,0.48,0.4,0.38,0.07,0.0,0.38,0.49,0.0
94,1.55,0.98,1.48,0.62,0.01,0.0,0.01,0.0,0.0,0.0,0.42,0.51,0.38,0.41,0.07,0.0,0.42,0.6,0.0
95,1.567,0.98,1.38,0.56,0.0,0.0,0.01,0.0,0.0,0.0,0.48,0.51,0.35,0.4,0.03,0.0,0.41,0.61,0.0
96,1.583,0.98,1.29,0.38,0.0,0.0,0.01,0.0,0.0,0.0,0.5,0.43,0.36,0.34,0.0,0.0,0.38,0.59,0.0
97,1.6,0.98,1.26,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.35,0.43,0.33,0.0,0.0,0.37,0.59,0.0
98,1.617,0.98,1.27,0.19,0.02,0.0,0.0,0.0,0.0,0.0,0.49,0.35,0.48,0.33,0.0,0.0,0.37,0.54,0.0
99,1.633,0.98,1.29,0.24,0.06,0.0,0.0,0.0,0.0,0.0,0.49,0.39,0.48,0.36,0.0,0.0,0.38,0.54,0.0
100,1.65,0.98,1.31,0.36,0.06,0.0,0.0,0.0,0.0,0.0,0.47,0.39,0.41,0.39,0.0,0.0,0.36,0.49,0.0
101,1.667,0.98,1.34,0.45,0.03,0.0,0.0,0.0,0.0,0.0,0.49,0.35,0.36,0.4,0.0,0.0,0.37,0.55,0.0
102,1.683,0.98,1.35,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.38,0.37,0.37,0.0,0.0,0.3,0.61,0.0
103,1.7,0.98,1.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.46,0.4,0.33,0.0,0.0,0.24,0.68,0.0
104,1.717,0.98,1.43,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.55,0.37,0.31,0.0,0.0,0.26,0.72,0.0
105,1.733,0.98,1.49,0.49,0.01,0.0,0.0,0.0,0.0,0.0,0.44,0.59,0.29,0.33,0.0,0.0,0.3,0.69,0.0
106,1.75,0.98,1.43,0.49,0.01,0.0,0.0,0.0,0.0,0.0,0.45,0.54,0.19,0.36,0.0,0.0,0.37,0.7,0.0
107,1.767,0.98,1.43,0.47,0.02,0.0,0.0,0.0,0.0,0.0,0.46,0.47,0.2,0.4,0.01,0.0,0.31,0.7,0.0
108,1.783,0.98,1.37,0.42,0.06,0.0,0.02,0.0,0.0,0.0,0.47,0.45,0.25,0.42,0.01,0.0,0.32,0.68,0.0
