frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1610,  0,  53.633,  0.98,  1, 0.06, 0.00, 1.50, 0.00, 0.00, 0.59, 0.00, 0.20, 0.44, 0.00, 0.05, 0.21, 0.15, 0.00, 0.13, 0.08, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1611,  0,  53.667,  0.98,  1, 0.13, 0.00, 1.50, 0.00, 0.00, 0.70, 0.00, 0.21, 0.48, 0.00, 0.07, 0.25, 0.14, 0.00, 0.14, 0.11, 0.39, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1612,  0,  53.700,  0.98,  1, 0.18, 0.00, 1.46, 0.00, 0.00, 0.75, 0.00, 0.14, 0.45, 0.00, 0.05, 0.30, 0.17, 0.00, 0.20, 0.06, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1613,  0,  53.733,  0.98,  1, 0.19, 0.00, 1.45, 0.00, 0.00, 0.88, 0.00, 0.09, 0.48, 0.00, 0.02, 0.29, 0.22, 0.00, 0.20, 0.09, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1614,  0,  53.767,  0.98,  1, 0.20, 0.04, 1.44, 0.00, 0.00, 0.85, 0.00, 0.04, 0.46, 0.00, 0.00, 0.29, 0.20, 0.00, 0.23, 0.06, 0.59, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1615,  0,  53.800,  0.98,  1, 0.20, 0.06, 1.42, 0.00, 0.00, 1.04, 0.00, 0.05, 0.54, 0.00, 0.12, 0.17, 0.21, 0.15, 0.16, 0.19, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1616,  0,  53.833,  0.98,  1, 0.13, 0.06, 1.32, 0.00, 0.00, 0.83, 0.00, 0.05, 0.57, 0.00, 0.16, 0.08, 0.10, 0.20, 0.20, 0.23, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1617,  0,  53.867,  0.98,  1, 0.05, 0.02, 1.20, 0.00, 0.00, 0.78, 0.05, 0.09, 0.59, 0.00, 0.18, 0.05, 0.07, 0.20, 0.13, 0.38, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1618,  0,  53.900,  0.98,  1, 0.00, 0.00, 1.08, 0.00, 0.00, 0.48, 0.05, 0.05, 0.51, 0.00, 0.06, 0.08, 0.00, 0.05, 0.16, 0.33, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1619,  0,  53.933,  0.98,  1, 0.02, 0.00, 1.11, 0.00, 0.00, 0.44, 0.05, 0.13, 0.46, 0.00, 0.03, 0.12, 0.00, 0.00, 0.09, 0.28, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1620,  0,  53.967,  0.98,  1, 0.02, 0.00, 1.16, 0.00, 0.00, 0.30, 0.00, 0.08, 0.42, 0.00, 0.03, 0.12, 0.00, 0.00, 0.16, 0.20, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1621,  0,  54.000,  0.98,  1, 0.07, 0.00, 1.25, 0.00, 0.00, 0.28, 0.00, 0.13, 0.46, 0.00, 0.08, 0.16, 0.00, 0.00, 0.17, 0.13, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1622,  0,  54.033,  0.98,  1, 0.04, 0.00, 1.24, 0.00, 0.00, 0.33, 0.00, 0.05, 0.45, 0.00, 0.18, 0.19, 0.00, 0.00, 0.20, 0.09, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1623,  0,  54.067,  0.98,  1, 0.09, 0.00, 1.23, 0.02, 0.00, 0.44, 0.00, 0.09, 0.48, 0.00, 0.23, 0.23, 0.00, 0.00, 0.16, 0.05, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1624,  0,  54.100,  0.98,  1, 0.05, 0.00, 1.18, 0.02, 0.00, 0.49, 0.00, 0.05, 0.47, 0.00, 0.26, 0.22, 0.00, 0.00, 0.17, 0.02, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1625,  0,  54.133,  0.98,  1, 0.08, 0.04, 1.37, 0.02, 0.00, 0.63, 0.01, 0.11, 0.50, 0.00, 0.16, 0.26, 0.00, 0.00, 0.19, 0.07, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1626,  0,  54.167,  0.98,  1, 0.04, 0.04, 1.44, 0.00, 0.00, 0.54, 0.01, 0.14, 0.52, 0.00, 0.13, 0.30, 0.00, 0.00, 0.23, 0.12, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1627,  0,  54.200,  0.98,  1, 0.09, 0.04, 1.55, 0.00, 0.00, 0.41, 0.01, 0.19, 0.54, 0.00, 0.06, 0.32, 0.00, 0.00, 0.25, 0.12, 0.34, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1628,  0,  54.233,  0.98,  1, 0.17, 0.03, 1.50, 0.03, 0.00, 0.37, 0.00, 0.22, 0.57, 0.00, 0.11, 0.29, 0.00, 0.00, 0.25, 0.07, 0.53, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1629,  0,  54.267,  0.98,  1, 0.31, 0.03, 1.54, 0.16, 0.00, 0.55, 0.00, 0.22, 0.58, 0.00, 0.15, 0.23, 0.00, 0.00, 0.25, 0.04, 0.62, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1630,  0,  54.300,  0.98,  1, 0.30, 0.04, 1.45, 0.16, 0.00, 0.85, 0.00, 0.17, 0.61, 0.00, 0.26, 0.15, 0.00, 0.14, 0.22, 0.27, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1631,  0,  54.333,  0.98,  1, 0.18, 0.01, 1.32, 0.14, 0.00, 0.75, 0.00, 0.08, 0.58, 0.00, 0.26, 0.13, 0.00, 0.20, 0.27, 0.42, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1632,  0,  54.367,  0.98,  1, 0.08, 0.05, 1.22, 0.00, 0.04, 0.72, 0.08, 0.04, 0.59, 0.00, 0.20, 0.10, 0.00, 0.20, 0.19, 0.39, 0.90, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1633,  0,  54.400,  0.98,  1, 0.05, 0.05, 1.31, 0.00, 0.16, 0.65, 0.18, 0.04, 0.56, 0.00, 0.10, 0.22, 0.00, 0.06, 0.19, 0.22, 2.15, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1634,  0,  54.433,  0.98,  1, 0.05, 0.07, 1.39, 0.00, 0.30, 0.92, 0.31, 0.04, 0.53, 0.00, 0.04, 0.22, 0.00, 0.00, 0.14, 0.10, 3.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1635,  0,  54.467,  0.98,  1, 0.08, 0.11, 1.49, 0.00, 0.38, 1.18, 0.35, 0.03, 0.52, 0.00, 0.01, 0.27, 0.00, 0.00, 0.21, 0.15, 3.39, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1636,  0,  54.500,  0.98,  1, 0.06, 0.22, 1.42, 0.00, 0.32, 1.42, 0.35, 0.03, 0.55, 0.00, 0.16, 0.15, 0.00, 0.06, 0.33, 0.18, 2.56, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1637,  0,  54.533,  0.98,  1, 0.06, 0.25, 1.41, 0.00, 0.17, 1.24, 0.24, 0.03, 0.58, 0.00, 0.23, 0.19, 0.00, 0.07, 0.35, 0.26, 1.56, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1638,  0,  54.567,  0.98,  1, 0.02, 0.16, 1.27, 0.00, 0.05, 0.90, 0.12, 0.05, 0.58, 0.00, 0.31, 0.17, 0.00, 0.07, 0.27, 0.19, 0.89, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
1639,  0,  54.600,  0.98,  1, 0.02, 0.06, 1.23, 0.00, 0.00, 0.54, 0.02, 0.05, 0.52, 0.00, 0.29, 0.28, 0.00, 0.01, 0.21, 0.10, 0.70, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1640,  0,  54.633,  0.98,  1, 0.08, 0.00, 1.24, 0.00, 0.00, 0.48, 0.00, 0.08, 0.58, 0.00, 0.30, 0.31, 0.00, 0.00, 0.12, 0.00, 0.69, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1641,  0,  54.667,  0.98,  1, 0.10, 0.07, 1.33, 0.00, 0.00, 0.53, 0.00, 0.03, 0.57, 0.00, 0.30, 0.31, 0.00, 0.00, 0.16, 0.00, 0.67, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1642,  0,  54.700,  0.98,  1, 0.10, 0.07, 1.33, 0.00, 0.00, 0.54, 0.00, 0.03, 0.56, 0.00, 0.26, 0.27, 0.03, 0.00, 0.11, 0.00, 0.50, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1643,  0,  54.733,  0.98,  1, 0.04, 0.07, 1.29, 0.00, 0.00, 0.54, 0.00, 0.03, 0.50, 0.00, 0.23, 0.20, 0.04, 0.00, 0.16, 0.00, 0.32, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1644,  0,  54.767,  0.98,  1, 0.01, 0.00, 1.20, 0.00, 0.00, 0.50, 0.00, 0.05, 0.48, 0.00, 0.25, 0.18, 0.07, 0.00, 0.15, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1645,  0,  54.800,  0.98,  1, 0.02, 0.00, 1.13, 0.00, 0.00, 0.44, 0.00, 0.05, 0.48, 0.00, 0.21, 0.13, 0.04, 0.00, 0.18, 0.00, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1646,  0,  54.833,  0.98,  1, 0.07, 0.00, 1.13, 0.00, 0.00, 0.47, 0.00, 0.02, 0.49, 0.00, 0.15, 0.11, 0.03, 0.00, 0.14, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1647,  0,  54.867,  0.98,  1, 0.10, 0.00, 1.15, 0.00, 0.00, 0.53, 0.00, 0.06, 0.50, 0.00, 0.06, 0.11, 0.00, 0.00, 0.12, 0.01, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1648,  0,  54.900,  0.98,  1, 0.17, 0.08, 1.21, 0.00, 0.00, 0.67, 0.00, 0.08, 0.55, 0.00, 0.01, 0.14, 0.00, 0.02, 0.05, 0.02, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1649,  0,  54.933,  0.98,  1, 0.14, 0.13, 1.16, 0.00, 0.00, 0.76, 0.00, 0.08, 0.54, 0.00, 0.05, 0.15, 0.00, 0.01, 0.08, 0.05, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1650,  0,  54.967,  0.98,  1, 0.10, 0.13, 1.07, 0.00, 0.00, 0.73, 0.00, 0.01, 0.54, 0.00, 0.13, 0.17, 0.00, 0.04, 0.13, 0.04, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1651,  0,  55.000,  0.98,  1, 0.02, 0.05, 1.05, 0.00, 0.00, 0.57, 0.00, 0.00, 0.49, 0.00, 0.14, 0.19, 0.00, 0.06, 0.17, 0.03, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1652,  0,  55.033,  0.98,  1, 0.00, 0.00, 1.01, 0.00, 0.00, 0.50, 0.00, 0.00, 0.51, 0.00, 0.11, 0.20, 0.00, 0.09, 0.20, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1653,  0,  55.067,  0.98,  1, 0.00, 0.00, 1.02, 0.00, 0.00, 0.52, 0.01, 0.00, 0.47, 0.00, 0.03, 0.13, 0.00, 0.08, 0.16, 0.00, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1654,  0,  55.100,  0.98,  1, 0.00, 0.00, 0.89, 0.00, 0.00, 0.59, 0.01, 0.00, 0.45, 0.00, 0.02, 0.08, 0.00, 0.05, 0.14, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1655,  0,  55.133,  0.98,  1, 0.00, 0.00, 0.86, 0.00, 0.00, 0.59, 0.06, 0.00, 0.44, 0.00, 0.00, 0.07, 0.00, 0.05, 0.08, 0.05, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1656,  0,  55.167,  0.98,  1, 0.00, 0.00, 0.81, 0.12, 0.00, 0.51, 0.04, 0.00, 0.47, 0.00, 0.00, 0.08, 0.00, 0.06, 0.13, 0.09, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1657,  0,  55.200,  0.98,  1, 0.00, 0.00, 0.82, 0.18, 0.00, 0.40, 0.04, 0.00, 0.52, 0.00, 0.00, 0.06, 0.00, 0.06, 0.13, 0.08, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1658,  0,  55.233,  0.98,  1, 0.00, 0.00, 0.82, 0.18, 0.00, 0.37, 0.00, 0.00, 0.51, 0.00, 0.01, 0.01, 0.00, 0.02, 0.19, 0.04, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1659,  0,  55.267,  0.98,  1, 0.00, 0.00, 0.89, 0.12, 0.00, 0.34, 0.04, 0.00, 0.53, 0.00, 0.01, 0.03, 0.00, 0.02, 0.12, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1660,  0,  55.300,  0.98,  1, 0.00, 0.00, 0.97, 0.06, 0.00, 0.33, 0.05, 0.00, 0.49, 0.00, 0.01, 0.04, 0.00, 0.02, 0.12, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1661,  0,  55.333,  0.98,  1, 0.00, 0.00, 0.98, 0.06, 0.00, 0.32, 0.08, 0.00, 0.51, 0.00, 0.00, 0.08, 0.00, 0.06, 0.04, 0.03, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1662,  0,  55.367,  0.98,  1, 0.00, 0.00, 0.92, 0.00, 0.00, 0.29, 0.04, 0.00, 0.49, 0.00, 0.01, 0.10, 0.00, 0.05, 0.03, 0.03, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1663,  0,  55.400,  0.98,  1, 0.00, 0.00, 0.88, 0.00, 0.00, 0.29, 0.03, 0.00, 0.51, 0.00, 0.02, 0.11, 0.00, 0.07, 0.00, 0.04, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1664,  0,  55.433,  0.98,  1, 0.00, 0.00, 0.87, 0.00, 0.00, 0.25, 0.05, 0.00, 0.46, 0.00, 0.04, 0.13, 0.00, 0.07, 0.00, 0.02, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1665,  0,  55.467,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 0.00, 0.19, 0.08, 0.00, 0.46, 0.00, 0.02, 0.11, 0.00, 0.10, 0.00, 0.02, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1666,  0,  55.500,  0.98,  1, 0.00, 0.00, 0.99, 0.00, 0.00, 0.15, 0.12, 0.00, 0.44, 0.00, 0.02, 0.14, 0.00, 0.12, 0.03, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1667,  0,  55.533,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 0.00, 0.09, 0.10, 0.00, 0.47, 0.00, 0.01, 0.15, 0.00, 0.12, 0.05, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1668,  0,  55.567,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 0.00, 0.08, 0.07, 0.00, 0.45, 0.00, 0.01, 0.14, 0.00, 0.10, 0.10, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1669,  0,  55.600,  0.98,  1, 0.05, 0.00, 1.06, 0.00, 0.00, 0.22, 0.04, 0.03, 0.49, 0.00, 0.00, 0.12, 0.00, 0.07, 0.11, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1670,  0,  55.633,  0.98,  1, 0.05, 0.00, 1.01, 0.00, 0.00, 0.26, 0.04, 0.03, 0.48, 0.00, 0.01, 0.10, 0.00, 0.05, 0.16, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1671,  0,  55.667,  0.98,  1, 0.06, 0.00, 0.97, 0.00, 0.00, 0.43, 0.07, 0.03, 0.49, 0.00, 0.01, 0.10, 0.00, 0.06, 0.13, 0.05, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1672,  0,  55.700,  0.98,  1, 0.01, 0.00, 0.91, 0.00, 0.00, 0.33, 0.09, 0.01, 0.46, 0.00, 0.01, 0.08, 0.00, 0.06, 0.19, 0.05, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1673,  0,  55.733,  0.98,  1, 0.07, 0.03, 0.95, 0.00, 0.00, 0.44, 0.08, 0.06, 0.51, 0.00, 0.01, 0.08, 0.00, 0.06, 0.15, 0.07, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1674,  0,  55.767,  0.98,  1, 0.12, 0.03, 1.04, 0.00, 0.00, 0.42, 0.08, 0.06, 0.51, 0.00, 0.01, 0.07, 0.00, 0.03, 0.24, 0.07, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1675,  0,  55.800,  0.98,  1, 0.21, 0.03, 1.05, 0.00, 0.00, 0.46, 0.06, 0.06, 0.55, 0.00, 0.01, 0.08, 0.00, 0.03, 0.22, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1676,  0,  55.833,  0.98,  1, 0.18, 0.00, 1.11, 0.00, 0.00, 0.46, 0.06, 0.04, 0.53, 0.00, 0.00, 0.10, 0.00, 0.01, 0.25, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1677,  0,  55.867,  0.98,  1, 0.14, 0.00, 1.10, 0.00, 0.00, 0.46, 0.05, 0.08, 0.56, 0.00, 0.00, 0.13, 0.00, 0.01, 0.16, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1678,  0,  55.900,  0.98,  1, 0.08, 0.00, 1.13, 0.00, 0.00, 0.46, 0.08, 0.11, 0.54, 0.00, 0.00, 0.16, 0.00, 0.02, 0.14, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1679,  0,  55.933,  0.98,  1, 0.15, 0.00, 1.10, 0.00, 0.00, 0.48, 0.06, 0.10, 0.55, 0.00, 0.00, 0.18, 0.00, 0.03, 0.07, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
