frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
107,3.533,0.98,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.58,0.44,0.0,0.08,0.0,0.0,0.0,0.59,0.0,0.03
108,3.567,0.98,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.66,0.44,0.0,0.09,0.0,0.0,0.0,0.54,0.0,0.02
109,3.6,0.98,0.0,0.0,0.47,0.0,0.0,0.09,0.0,0.72,0.46,0.0,0.06,0.0,0.0,0.0,0.57,0.0,0.0
110,3.633,0.98,0.0,0.0,0.49,0.0,0.0,0.17,0.02,0.8,0.47,0.0,0.04,0.0,0.0,0.0,0.56,0.0,0.0
111,3.667,0.98,0.0,0.0,0.5,0.0,0.0,0.27,0.06,0.84,0.5,0.0,0.07,0.01,0.0,0.0,0.57,0.0,0.0
112,3.7,0.98,0.0,0.0,0.56,0.0,0.0,0.4,0.11,0.93,0.54,0.0,0.07,0.01,0.0,0.0,0.54,0.0,0.04
113,3.733,0.98,0.0,0.0,0.53,0.0,0.0,0.57,0.13,0.97,0.59,0.0,0.08,0.02,0.0,0.0,0.49,0.0,0.04
114,3.767,0.98,0.0,0.0,0.57,0.0,0.0,0.64,0.13,0.98,0.62,0.0,0.04,0.01,0.01,0.0,0.41,0.0,0.08
115,3.8,0.98,0.0,0.0,0.54,0.0,0.0,0.65,0.12,0.93,0.61,0.0,0.03,0.01,0.01,0.0,0.33,0.0,0.05
116,3.833,0.98,0.02,0.0,0.6,0.0,0.0,0.72,0.15,0.85,0.62,0.0,0.03,0.0,0.01,0.0,0.3,0.0,0.15
117,3.867,0.98,0.02,0.0,0.62,0.0,0.0,0.81,0.17,0.83,0.61,0.0,0.01,0.0,0.0,0.0,0.32,0.0,0.1
