frame,timestamp,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
86,1.417,0.98,0.0,0.0,0.59,0.03,1.32,0.72,0.0,0.14,0.11,0.0,0.03,0.18,0.08,0.09,0.24,0.02,0.0
87,1.433,0.98,0.0,0.0,0.56,0.0,1.33,0.8,0.0,0.17,0.13,0.0,0.08,0.21,0.1,0.05,0.17,0.02,0.01
88,1.45,0.98,0.0,0.0,0.58,0.0,1.34,0.67,0.0,0.17,0.1,0.0,0.08,0.17,0.16,0.08,0.17,0.02,0.03
89,1.467,0.98,0.0,0.0,0.53,0.0,1.35,0.75,0.0,0.17,0.08,0.04,0.05,0.2,0.12,0.1,0.25,0.01,0.03
90,1.483,0.98,0.0,0.0,0.54,0.0,1.36,0.69,0.0,0.13,0.09,0.07,0.0,0.15,0.14,0.13,0.27,0.03,0.1
91,1.5,0.98,0.0,0.0,0.58,0.0,1.37,0.7,0.0,0.12,0.09,0.07,0.0,0.15,0.08,0.15,0.24,0.04,0.08
92,1.517,0.98,0.05,0.0,0.69,0.0,1.38,0.52,0.0,0.12,0.11,0.03,0.0,0.12,0.09,0.11,0.28,0.1,0.08
93,1.533,0.98,0.13,0.0,0.75,0.0,1.42,0.54,0.0,0.16,0.16,0.07,0.0,0.19,0.1,0.07,0.28,0.17,0.0
94,1.55,0.98,0.15,0.0,0.82,0.0,1.45,0.63,0.0,0.22,0.2,0.11,0.0,0.21,0.12,0.0,0.26,0.26,0.04
95,1.567,0.98,0.09,0.0,0.77,0.08,1.4,0.72,0.0,0.23,0.16,0.11,0.0,0.24,0.06,0.05,0.24,0.24,0.04
96,1.583,0.98,0.02,0.0,0.76,0.08,1.36,0.75,0.0,0.24,0.1,0.08,0.0,0.22,0.08,0.07,0.21,0.2,0.04
97,1.6,0.98,0.0,0.0,0.69,0.08,1.34,0.68,0.0,0.19,0.07,0.04,0.0,0.27,0.06,0.1,0.26,0.19,0.07
98,1.617,0.98,0.0,0.0,0.68,0.0,1.33,0.65,0.0,0.15,0.06,0.03,0.0,0.29,0.09,0.07,0.22,0.2,0.11
99,1.633,0.98,0.0,0.0,0.61,0.01,1.31,0.66,0.0,0.12,0.03,0.0,0.0,0.3,0.04,0.12,0.26,0.2,0.13
100,1.65,0.98,0.0,0.0,0.51,0.01,1.29,0.71,0.0,0.07,0.01,0.0,0.0,0.31,0.04,0.14,0.22,0.15,0.13
101,1.667,0.98,0.0,0.0,0.43,0.02,1.3,0.89,0.0,0.11,0.05,0.0,0.0,0.36,0.01,0.14,0.18,0.19,0.11
102,1.683,0.98,0.0,0.0,0.36,0.01,1.28,0.9,0.0,0.1,0.06,0.0,0.0,0.39,0.0,0.12,0.09,0.25,0.12
103,1.7,0.98,0.07,0.0,0.45,0.01,1.34,0.92,0.0,0.16,0.11,0.0,0.0,0.35,0.04,0.08,0.16,0.32,0.1
104,1.717,0.98,0.07,0.0,0.57,0.0,1.37,0.72,0.0,0.14,0.12,0.03,0.0,0.32,0.06,0.05,0.22,0.32,0.23
105,1.733,0.98,0.07,0.0,0.76,0.0,1.39,0.66,0.0,0.16,0.13,0.06,0.02,0.29,0.06,0.05,0.33,0.32,0.31
106,1.75,0.98,0.0,0.0,0.79,0.0,1.33,0.63,0.0,0.15,0.09,0.06,0.02,0.33,0.02,0.09,0.3,0.31,0.33
107,1.767,0.98,0.0,0.0,0.72,0.0,1.26,0.68,0.0,0.14,0.05,0.03,0.02,0.32,0.0,0.14,0.35,0.28,0.17
108,1.783,0.98,0.0,0.0,0.64,0.0,1.27,0.66,0.0,0.14,0.05,0.0,0.0,0.31,0.07,0.15,0.39,0.26,0.1
109,1.8,0.98,0.0,0.0,0.59,0.0,1.29,0.74,0.0,0.12,0.03,0.0,0.08,0.3,0.1,0.16,0.4,0.23,0.07
